"Subject","Condition","JOL","Recall","Direction","ex"
71,"C",70,0,"S",3
71,"C",6,0,"S",3
71,"C",30,100,"S",3
71,"C",70,100,"S",3
71,"C",60,0,"S",3
71,"C",60,100,"S",3
71,"C",80,100,"S",3
71,"C",100,100,"S",3
71,"C",10,0,"S",3
71,"C",100,0,"U",3
71,"C",50,0,"U",3
71,"C",20,0,"U",3
71,"C",70,0,"U",3
71,"C",40,0,"U",3
71,"C",30,0,"U",3
71,"C",7,0,"U",3
71,"C",10,0,"U",3
71,"C",40,0,"U",3
71,"C",30,0,"U",3
71,"C",60,0,"U",3
71,"C",100,0,"U",3
71,"C",10,0,"U",3
71,"C",10,0,"U",3
71,"C",70,0,"U",3
71,"C",40,0,"U",3
71,"C",10,0,"U",3
71,"C",80,100,"U",3
71,"C",60,0,"U",3
71,"C",20,0,"U",3
36,"D",100,100,"F",3
36,"D",32,100,"F",3
36,"D",97,0,"F",3
36,"D",20,0,"F",3
36,"D",25,100,"F",3
36,"D",34,0,"F",3
36,"D",100,100,"F",3
36,"D",50,0,"F",3
36,"D",92,100,"F",3
36,"D",90,100,"F",3
36,"D",12,100,"F",3
36,"D",79,100,"F",3
36,"D",100,100,"F",3
36,"D",40,100,"F",3
36,"D",68,100,"F",3
36,"D",50,100,"F",3
36,"D",100,100,"F",3
36,"D",100,0,"F",3
36,"D",50,100,"F",3
36,"D",100,100,"F",3
36,"D",43,0,"B",3
36,"D",75,0,"B",3
36,"D",98,0,"B",3
36,"D",10,100,"B",3
36,"D",92,0,"B",3
36,"D",99,100,"B",3
36,"D",5,0,"B",3
36,"D",99,0,"B",3
36,"D",20,100,"B",3
36,"D",100,0,"B",3
36,"D",100,0,"B",3
36,"D",50,0,"B",3
36,"D",23,0,"B",3
36,"D",4,0,"B",3
36,"D",99,0,"B",3
36,"D",78,100,"B",3
36,"D",5,0,"B",3
36,"D",50,0,"B",3
36,"D",50,0,"B",3
36,"D",50,0,"B",3
36,"D",23,100,"S",3
36,"D",10,100,"S",3
36,"D",100,100,"S",3
36,"D",97,0,"S",3
36,"D",10,100,"S",3
36,"D",100,100,"S",3
36,"D",98,100,"S",3
36,"D",65,0,"S",3
36,"D",0,100,"S",3
36,"D",65,100,"S",3
36,"D",50,0,"S",3
36,"D",50,100,"S",3
36,"D",100,0,"S",3
36,"D",89,0,"S",3
36,"D",79,0,"S",3
36,"D",50,0,"S",3
36,"D",100,100,"S",3
36,"D",100,100,"S",3
36,"D",13,0,"S",3
36,"D",0,100,"S",3
36,"D",1,0,"U",3
36,"D",12,0,"U",3
36,"D",10,0,"U",3
36,"D",0,0,"U",3
36,"D",0,0,"U",3
36,"D",2,0,"U",3
36,"D",50,0,"U",3
36,"D",0,0,"U",3
36,"D",0,0,"U",3
36,"D",0,0,"U",3
36,"D",1,0,"U",3
36,"D",34,100,"U",3
36,"D",45,0,"U",3
36,"D",0,0,"U",3
36,"D",0,0,"U",3
36,"D",0,0,"U",3
36,"D",0,0,"U",3
36,"D",17,100,"U",3
36,"D",0,0,"U",3
36,"D",1,0,"U",3
40,"D",45,0,"F",3
40,"D",67,100,"F",3
40,"D",34,100,"F",3
40,"D",78,100,"F",3
40,"D",56,100,"F",3
40,"D",23,0,"F",3
40,"D",56,100,"F",3
40,"D",55,100,"F",3
40,"D",78,100,"F",3
40,"D",78,0,"F",3
40,"D",78,100,"F",3
40,"D",78,100,"F",3
40,"D",7,100,"F",3
40,"D",99,100,"F",3
40,"D",88,100,"F",3
40,"D",67,100,"F",3
40,"D",88,0,"F",3
40,"D",77,100,"F",3
40,"D",45,100,"F",3
40,"D",56,100,"F",3
40,"D",45,0,"B",3
40,"D",54,100,"B",3
40,"D",9,100,"B",3
40,"D",67,0,"B",3
40,"D",0,0,"B",3
40,"D",78,0,"B",3
40,"D",67,100,"B",3
40,"D",88,100,"B",3
40,"D",67,0,"B",3
40,"D",78,0,"B",3
40,"D",88,0,"B",3
40,"D",88,100,"B",3
40,"D",77,0,"B",3
40,"D",99,0,"B",3
40,"D",8,0,"B",3
40,"D",88,100,"B",3
40,"D",45,0,"B",3
40,"D",87,100,"B",3
40,"D",88,100,"B",3
40,"D",99,100,"B",3
40,"D",89,100,"S",3
40,"D",56,0,"S",3
40,"D",99,100,"S",3
40,"D",57,100,"S",3
40,"D",78,100,"S",3
40,"D",100,100,"S",3
40,"D",34,0,"S",3
40,"D",99,100,"S",3
40,"D",66,100,"S",3
40,"D",34,100,"S",3
40,"D",77,100,"S",3
40,"D",68,0,"S",3
40,"D",78,0,"S",3
40,"D",66,100,"S",3
40,"D",87,100,"S",3
40,"D",65,100,"S",3
40,"D",23,0,"S",3
40,"D",88,0,"S",3
40,"D",89,100,"S",3
40,"D",34,0,"S",3
40,"D",44,0,"U",3
40,"D",0,0,"U",3
40,"D",25,0,"U",3
40,"D",50,0,"U",3
40,"D",32,0,"U",3
40,"D",56,0,"U",3
40,"D",34,0,"U",3
40,"D",45,0,"U",3
40,"D",45,0,"U",3
40,"D",23,0,"U",3
40,"D",65,0,"U",3
40,"D",89,100,"U",3
40,"D",56,0,"U",3
40,"D",12,0,"U",3
40,"D",12,0,"U",3
40,"D",79,0,"U",3
40,"D",13,0,"U",3
40,"D",36,100,"U",3
40,"D",3,0,"U",3
40,"D",34,0,"U",3
44,"D",15,0,"F",3
44,"D",25,100,"F",3
44,"D",34,0,"F",3
44,"D",23,100,"F",3
44,"D",22,100,"F",3
44,"D",89,100,"F",3
44,"D",0,100,"F",3
44,"D",78,0,"F",3
44,"D",25,100,"F",3
44,"D",93,0,"F",3
44,"D",45,100,"F",3
44,"D",5,100,"F",3
44,"D",55,100,"F",3
44,"D",14,100,"F",3
44,"D",67,100,"F",3
44,"D",78,100,"F",3
44,"D",17,100,"F",3
44,"D",89,0,"F",3
44,"D",99,100,"F",3
44,"D",72,100,"F",3
44,"D",67,0,"B",3
44,"D",4,0,"B",3
44,"D",40,0,"B",3
44,"D",80,0,"B",3
44,"D",43,100,"B",3
44,"D",20,0,"B",3
44,"D",83,0,"B",3
44,"D",60,0,"B",3
44,"D",35,0,"B",3
44,"D",83,0,"B",3
44,"D",60,0,"B",3
44,"D",46,0,"B",3
44,"D",36,0,"B",3
44,"D",7,0,"B",3
44,"D",70,0,"B",3
44,"D",67,100,"B",3
44,"D",33,0,"B",3
44,"D",69,0,"B",3
44,"D",15,0,"B",3
44,"D",89,0,"B",3
44,"D",45,100,"S",3
44,"D",70,0,"S",3
44,"D",89,100,"S",3
44,"D",34,100,"S",3
44,"D",15,100,"S",3
44,"D",44,0,"S",3
44,"D",72,100,"S",3
44,"D",67,100,"S",3
44,"D",45,100,"S",3
44,"D",10,100,"S",3
44,"D",87,100,"S",3
44,"D",67,100,"S",3
44,"D",88,100,"S",3
44,"D",80,100,"S",3
44,"D",45,100,"S",3
44,"D",100,100,"S",3
44,"D",75,0,"S",3
44,"D",89,100,"S",3
44,"D",76,100,"S",3
44,"D",0,0,"S",3
44,"D",43,100,"U",3
44,"D",10,0,"U",3
44,"D",1,0,"U",3
44,"D",3,0,"U",3
44,"D",12,0,"U",3
44,"D",23,0,"U",3
44,"D",12,0,"U",3
44,"D",12,0,"U",3
44,"D",12,0,"U",3
44,"D",1,0,"U",3
44,"D",20,0,"U",3
44,"D",68,0,"U",3
44,"D",45,100,"U",3
44,"D",46,0,"U",3
44,"D",2,0,"U",3
44,"D",56,0,"U",3
44,"D",0,0,"U",3
44,"D",33,100,"U",3
44,"D",69,0,"U",3
44,"D",34,0,"U",3
48,"D",20,0,"F",3
48,"D",40,100,"F",3
48,"D",20,0,"F",3
48,"D",90,100,"F",3
48,"D",50,100,"F",3
48,"D",30,0,"F",3
48,"D",40,0,"F",3
48,"D",50,0,"F",3
48,"D",60,100,"F",3
48,"D",50,0,"F",3
48,"D",100,100,"F",3
48,"D",20,0,"F",3
48,"D",22,0,"F",3
48,"D",90,100,"F",3
48,"D",50,100,"F",3
48,"D",30,0,"F",3
48,"D",100,0,"F",3
48,"D",30,0,"F",3
48,"D",60,100,"F",3
48,"D",10,0,"F",3
48,"D",75,0,"B",3
48,"D",15,0,"B",3
48,"D",100,0,"B",3
48,"D",90,100,"B",3
48,"D",0,0,"B",3
48,"D",40,0,"B",3
48,"D",30,100,"B",3
48,"D",80,100,"B",3
48,"D",100,0,"B",3
48,"D",80,0,"B",3
48,"D",2,0,"B",3
48,"D",30,0,"B",3
48,"D",75,0,"B",3
48,"D",45,0,"B",3
48,"D",80,0,"B",3
48,"D",20,0,"B",3
48,"D",40,0,"B",3
48,"D",70,0,"B",3
48,"D",75,0,"B",3
48,"D",80,0,"B",3
48,"D",50,0,"S",3
48,"D",50,0,"S",3
48,"D",75,0,"S",3
48,"D",100,100,"S",3
48,"D",75,0,"S",3
48,"D",100,100,"S",3
48,"D",75,0,"S",3
48,"D",60,100,"S",3
48,"D",0,0,"S",3
48,"D",60,0,"S",3
48,"D",50,100,"S",3
48,"D",50,100,"S",3
48,"D",60,0,"S",3
48,"D",10,0,"S",3
48,"D",10,0,"S",3
48,"D",100,100,"S",3
48,"D",60,0,"S",3
48,"D",10,0,"S",3
48,"D",30,100,"S",3
48,"D",40,0,"S",3
48,"D",40,0,"U",3
48,"D",20,0,"U",3
48,"D",30,0,"U",3
48,"D",50,0,"U",3
48,"D",10,0,"U",3
48,"D",20,0,"U",3
48,"D",20,0,"U",3
48,"D",50,0,"U",3
48,"D",15,0,"U",3
48,"D",10,0,"U",3
48,"D",0,0,"U",3
48,"D",50,100,"U",3
48,"D",10,0,"U",3
48,"D",20,0,"U",3
48,"D",0,0,"U",3
48,"D",10,0,"U",3
48,"D",20,0,"U",3
48,"D",40,100,"U",3
48,"D",3,0,"U",3
48,"D",20,0,"U",3
52,"D",40,0,"F",3
52,"D",90,100,"F",3
52,"D",80,100,"F",3
52,"D",20,100,"F",3
52,"D",60,100,"F",3
52,"D",50,0,"F",3
52,"D",50,0,"F",3
52,"D",70,100,"F",3
52,"D",60,100,"F",3
52,"D",45,0,"F",3
52,"D",20,100,"F",3
52,"D",40,100,"F",3
52,"D",90,100,"F",3
52,"D",80,100,"F",3
52,"D",60,100,"F",3
52,"D",20,100,"F",3
52,"D",50,100,"F",3
52,"D",80,0,"F",3
52,"D",100,100,"F",3
52,"D",40,100,"F",3
52,"D",50,0,"B",3
52,"D",30,0,"B",3
52,"D",30,0,"B",3
52,"D",70,100,"B",3
52,"D",0,0,"B",3
52,"D",70,0,"B",3
52,"D",20,0,"B",3
52,"D",9,0,"B",3
52,"D",100,0,"B",3
52,"D",70,0,"B",3
52,"D",30,0,"B",3
52,"D",60,100,"B",3
52,"D",20,0,"B",3
52,"D",45,0,"B",3
52,"D",10,0,"B",3
52,"D",90,100,"B",3
52,"D",5,0,"B",3
52,"D",50,0,"B",3
52,"D",60,0,"B",3
52,"D",75,0,"B",3
52,"D",30,0,"S",3
52,"D",100,100,"S",3
52,"D",20,100,"S",3
52,"D",100,100,"S",3
52,"D",98,100,"S",3
52,"D",90,100,"S",3
52,"D",30,100,"S",3
52,"D",90,100,"S",3
52,"D",5,100,"S",3
52,"D",68,0,"S",3
52,"D",100,100,"S",3
52,"D",90,100,"S",3
52,"D",45,0,"S",3
52,"D",70,100,"S",3
52,"D",60,100,"S",3
52,"D",100,100,"S",3
52,"D",20,0,"S",3
52,"D",100,100,"S",3
52,"D",50,100,"S",3
52,"D",10,0,"S",3
52,"D",13,0,"U",3
52,"D",1,0,"U",3
52,"D",15,0,"U",3
52,"D",10,0,"U",3
52,"D",0,0,"U",3
52,"D",0,0,"U",3
52,"D",50,0,"U",3
52,"D",0,0,"U",3
52,"D",30,0,"U",3
52,"D",2,0,"U",3
52,"D",0,0,"U",3
52,"D",100,100,"U",3
52,"D",10,0,"U",3
52,"D",10,0,"U",3
52,"D",0,0,"U",3
52,"D",40,0,"U",3
52,"D",0,0,"U",3
52,"D",10,100,"U",3
52,"D",0,0,"U",3
52,"D",0,100,"U",3
56,"D",70,100,"F",3
56,"D",100,100,"F",3
56,"D",100,100,"F",3
56,"D",50,100,"F",3
56,"D",100,100,"F",3
56,"D",50,100,"F",3
56,"D",50,100,"F",3
56,"D",100,100,"F",3
56,"D",100,100,"F",3
56,"D",80,0,"F",3
56,"D",100,100,"F",3
56,"D",50,100,"F",3
56,"D",100,0,"F",3
56,"D",100,100,"F",3
56,"D",80,100,"F",3
56,"D",90,100,"F",3
56,"D",100,100,"F",3
56,"D",100,100,"F",3
56,"D",100,100,"F",3
56,"D",90,100,"F",3
56,"D",60,0,"B",3
56,"D",70,0,"B",3
56,"D",90,0,"B",3
56,"D",90,100,"B",3
56,"D",20,0,"B",3
56,"D",60,100,"B",3
56,"D",10,100,"B",3
56,"D",90,100,"B",3
56,"D",100,100,"B",3
56,"D",10,100,"B",3
56,"D",90,100,"B",3
56,"D",100,100,"B",3
56,"D",90,100,"B",3
56,"D",20,100,"B",3
56,"D",100,100,"B",3
56,"D",40,0,"B",3
56,"D",20,0,"B",3
56,"D",100,100,"B",3
56,"D",100,100,"B",3
56,"D",100,100,"B",3
56,"D",100,0,"S",3
56,"D",100,100,"S",3
56,"D",100,100,"S",3
56,"D",100,100,"S",3
56,"D",100,100,"S",3
56,"D",100,100,"S",3
56,"D",100,100,"S",3
56,"D",100,100,"S",3
56,"D",100,100,"S",3
56,"D",100,100,"S",3
56,"D",100,100,"S",3
56,"D",100,100,"S",3
56,"D",90,100,"S",3
56,"D",50,100,"S",3
56,"D",100,100,"S",3
56,"D",100,100,"S",3
56,"D",100,100,"S",3
56,"D",100,100,"S",3
56,"D",100,100,"S",3
56,"D",0,0,"S",3
56,"D",50,0,"U",3
56,"D",0,0,"U",3
56,"D",20,0,"U",3
56,"D",10,0,"U",3
56,"D",45,0,"U",3
56,"D",20,0,"U",3
56,"D",0,0,"U",3
56,"D",0,0,"U",3
56,"D",0,0,"U",3
56,"D",0,0,"U",3
56,"D",0,0,"U",3
56,"D",100,0,"U",3
56,"D",20,0,"U",3
56,"D",0,0,"U",3
56,"D",0,0,"U",3
56,"D",10,100,"U",3
56,"D",20,0,"U",3
56,"D",0,100,"U",3
56,"D",0,100,"U",3
56,"D",30,0,"U",3
60,"D",100,100,"F",3
60,"D",100,100,"F",3
60,"D",100,100,"F",3
60,"D",0,0,"F",3
60,"D",50,100,"F",3
60,"D",20,0,"F",3
60,"D",10,100,"F",3
60,"D",75,100,"F",3
60,"D",50,100,"F",3
60,"D",75,100,"F",3
60,"D",50,100,"F",3
60,"D",50,100,"F",3
60,"D",100,100,"F",3
60,"D",7,100,"F",3
60,"D",30,100,"F",3
60,"D",100,100,"F",3
60,"D",0,0,"F",3
60,"D",100,100,"F",3
60,"D",100,0,"F",3
60,"D",100,100,"F",3
60,"D",50,0,"B",3
60,"D",50,0,"B",3
60,"D",50,0,"B",3
60,"D",50,0,"B",3
60,"D",0,0,"B",3
60,"D",50,0,"B",3
60,"D",5,0,"B",3
60,"D",50,100,"B",3
60,"D",50,100,"B",3
60,"D",100,0,"B",3
60,"D",50,0,"B",3
60,"D",60,100,"B",3
60,"D",40,0,"B",3
60,"D",25,0,"B",3
60,"D",100,0,"B",3
60,"D",25,0,"B",3
60,"D",95,0,"B",3
60,"D",50,0,"B",3
60,"D",50,100,"B",3
60,"D",100,100,"B",3
60,"D",75,100,"S",3
60,"D",100,100,"S",3
60,"D",50,100,"S",3
60,"D",50,100,"S",3
60,"D",50,100,"S",3
60,"D",50,100,"S",3
60,"D",100,100,"S",3
60,"D",100,100,"S",3
60,"D",100,0,"S",3
60,"D",100,100,"S",3
60,"D",50,100,"S",3
60,"D",100,0,"S",3
60,"D",100,0,"S",3
60,"D",0,0,"S",3
60,"D",50,0,"S",3
60,"D",100,100,"S",3
60,"D",0,0,"S",3
60,"D",100,100,"S",3
60,"D",100,100,"S",3
60,"D",0,0,"S",3
60,"D",20,100,"U",3
60,"D",5,0,"U",3
60,"D",20,0,"U",3
60,"D",10,0,"U",3
60,"D",0,0,"U",3
60,"D",10,0,"U",3
60,"D",0,0,"U",3
60,"D",0,0,"U",3
60,"D",0,0,"U",3
60,"D",0,0,"U",3
60,"D",0,0,"U",3
60,"D",50,0,"U",3
60,"D",20,0,"U",3
60,"D",0,0,"U",3
60,"D",5,0,"U",3
60,"D",5,0,"U",3
60,"D",5,0,"U",3
60,"D",25,0,"U",3
60,"D",10,0,"U",3
60,"D",0,0,"U",3
64,"D",15,0,"F",3
64,"D",78,100,"F",3
64,"D",90,100,"F",3
64,"D",25,100,"F",3
64,"D",90,0,"F",3
64,"D",75,0,"F",3
64,"D",35,0,"F",3
64,"D",58,100,"F",3
64,"D",90,100,"F",3
64,"D",35,0,"F",3
64,"D",90,100,"F",3
64,"D",78,100,"F",3
64,"D",90,100,"F",3
64,"D",90,0,"F",3
64,"D",90,100,"F",3
64,"D",12,0,"F",3
64,"D",90,100,"F",3
64,"D",56,100,"F",3
64,"D",50,100,"F",3
64,"D",49,100,"F",3
64,"D",78,0,"B",3
64,"D",30,0,"B",3
64,"D",90,0,"B",3
64,"D",98,0,"B",3
64,"D",89,0,"B",3
64,"D",90,0,"B",3
64,"D",90,100,"B",3
64,"D",90,0,"B",3
64,"D",55,0,"B",3
64,"D",70,0,"B",3
64,"D",90,0,"B",3
64,"D",70,100,"B",3
64,"D",90,0,"B",3
64,"D",10,0,"B",3
64,"D",35,0,"B",3
64,"D",70,100,"B",3
64,"D",0,0,"B",3
64,"D",50,0,"B",3
64,"D",90,0,"B",3
64,"D",90,100,"B",3
64,"D",85,0,"S",3
64,"D",90,100,"S",3
64,"D",65,100,"S",3
64,"D",90,100,"S",3
64,"D",90,100,"S",3
64,"D",10,0,"S",3
64,"D",90,100,"S",3
64,"D",100,0,"S",3
64,"D",55,0,"S",3
64,"D",100,0,"S",3
64,"D",55,100,"S",3
64,"D",90,0,"S",3
64,"D",89,0,"S",3
64,"D",90,0,"S",3
64,"D",90,100,"S",3
64,"D",56,100,"S",3
64,"D",0,0,"S",3
64,"D",85,0,"S",3
64,"D",90,100,"S",3
64,"D",0,0,"S",3
64,"D",78,0,"U",3
64,"D",10,0,"U",3
64,"D",10,0,"U",3
64,"D",10,0,"U",3
64,"D",78,0,"U",3
64,"D",67,0,"U",3
64,"D",67,0,"U",3
64,"D",12,0,"U",3
64,"D",40,0,"U",3
64,"D",65,0,"U",3
64,"D",15,0,"U",3
64,"D",90,0,"U",3
64,"D",10,0,"U",3
64,"D",15,0,"U",3
64,"D",0,0,"U",3
64,"D",79,0,"U",3
64,"D",10,0,"U",3
64,"D",25,0,"U",3
64,"D",5,0,"U",3
64,"D",10,0,"U",3
68,"D",22,0,"F",3
68,"D",65,0,"F",3
68,"D",98,0,"F",3
68,"D",87,0,"F",3
68,"D",43,0,"F",3
68,"D",100,0,"F",3
68,"D",55,0,"F",3
68,"D",8,100,"F",3
68,"D",27,0,"F",3
68,"D",45,0,"F",3
68,"D",9,0,"F",3
68,"D",67,0,"F",3
68,"D",66,100,"F",3
68,"D",13,0,"F",3
68,"D",9,0,"F",3
68,"D",62,0,"F",3
68,"D",0,0,"F",3
68,"D",43,0,"F",3
68,"D",9,0,"F",3
68,"D",7,100,"F",3
68,"D",57,0,"B",3
68,"D",11,0,"B",3
68,"D",88,0,"B",3
68,"D",96,0,"B",3
68,"D",99,0,"B",3
68,"D",76,0,"B",3
68,"D",34,0,"B",3
68,"D",98,0,"B",3
68,"D",28,0,"B",3
68,"D",95,0,"B",3
68,"D",54,0,"B",3
68,"D",86,0,"B",3
68,"D",56,0,"B",3
68,"D",7,0,"B",3
68,"D",9,0,"B",3
68,"D",75,0,"B",3
68,"D",3,0,"B",3
68,"D",19,0,"B",3
68,"D",6,0,"B",3
68,"D",36,0,"B",3
68,"D",76,0,"S",3
68,"D",78,100,"S",3
68,"D",54,0,"S",3
68,"D",64,0,"S",3
68,"D",7,0,"S",3
68,"D",34,0,"S",3
68,"D",65,0,"S",3
68,"D",46,0,"S",3
68,"D",47,0,"S",3
68,"D",32,0,"S",3
68,"D",75,0,"S",3
68,"D",100,100,"S",3
68,"D",2,0,"S",3
68,"D",30,100,"S",3
68,"D",4,0,"S",3
68,"D",87,0,"S",3
68,"D",90,0,"S",3
68,"D",67,0,"S",3
68,"D",89,0,"S",3
68,"D",19,0,"S",3
68,"D",56,0,"U",3
68,"D",77,0,"U",3
68,"D",16,0,"U",3
68,"D",35,0,"U",3
68,"D",6,0,"U",3
68,"D",5,0,"U",3
68,"D",33,0,"U",3
68,"D",77,0,"U",3
68,"D",100,0,"U",3
68,"D",83,0,"U",3
68,"D",40,0,"U",3
68,"D",57,100,"U",3
68,"D",67,0,"U",3
68,"D",18,0,"U",3
68,"D",25,0,"U",3
68,"D",43,0,"U",3
68,"D",65,0,"U",3
68,"D",23,0,"U",3
68,"D",55,0,"U",3
68,"D",100,0,"U",3
36,"D",100,100,"F",3
36,"D",100,100,"F",3
36,"D",50,100,"F",3
36,"D",1,0,"F",3
36,"D",90,0,"F",3
36,"D",25,0,"F",3
36,"D",10,0,"F",3
36,"D",100,100,"F",3
36,"D",100,100,"F",3
36,"D",90,100,"F",3
36,"D",90,100,"F",3
36,"D",100,0,"F",3
36,"D",100,100,"F",3
36,"D",50,100,"F",3
36,"D",1,100,"F",3
36,"D",100,100,"F",3
36,"D",100,100,"F",3
36,"D",100,100,"F",3
36,"D",50,100,"F",3
36,"D",50,100,"F",3
36,"D",70,100,"B",3
36,"D",100,0,"B",3
36,"D",60,0,"B",3
36,"D",3,0,"B",3
36,"D",12,0,"B",3
36,"D",35,0,"B",3
36,"D",30,0,"B",3
36,"D",90,0,"B",3
36,"D",100,0,"B",3
36,"D",9,100,"B",3
36,"D",100,0,"B",3
36,"D",97,0,"B",3
36,"D",100,0,"B",3
36,"D",100,100,"B",3
36,"D",100,0,"B",3
36,"D",5,0,"B",3
36,"D",100,0,"B",3
36,"D",100,0,"B",3
36,"D",5,0,"B",3
36,"D",100,0,"B",3
36,"D",50,100,"S",3
36,"D",30,0,"S",3
36,"D",10,0,"S",3
36,"D",100,100,"S",3
36,"D",40,100,"S",3
36,"D",90,0,"S",3
36,"D",95,100,"S",3
36,"D",50,100,"S",3
36,"D",80,0,"S",3
36,"D",100,100,"S",3
36,"D",95,100,"S",3
36,"D",50,100,"S",3
36,"D",9,100,"S",3
36,"D",100,0,"S",3
36,"D",100,100,"S",3
36,"D",50,100,"S",3
36,"D",35,0,"S",3
36,"D",30,0,"S",3
36,"D",100,100,"S",3
36,"D",30,0,"S",3
36,"D",0,0,"U",3
36,"D",0,0,"U",3
36,"D",0,0,"U",3
36,"D",0,0,"U",3
36,"D",0,0,"U",3
36,"D",0,0,"U",3
36,"D",0,0,"U",3
36,"D",0,0,"U",3
36,"D",23,0,"U",3
36,"D",0,0,"U",3
36,"D",13,0,"U",3
36,"D",0,0,"U",3
36,"D",0,100,"U",3
36,"D",4,100,"U",3
36,"D",4,0,"U",3
36,"D",12,0,"U",3
36,"D",55,0,"U",3
36,"D",0,0,"U",3
36,"D",1,0,"U",3
36,"D",20,0,"U",3
40,"D",56,100,"F",3
40,"D",56,100,"F",3
40,"D",66,100,"F",3
40,"D",34,0,"F",3
40,"D",89,0,"F",3
40,"D",56,0,"F",3
40,"D",88,0,"F",3
40,"D",100,0,"F",3
40,"D",22,100,"F",3
40,"D",67,0,"F",3
40,"D",76,0,"F",3
40,"D",67,100,"F",3
40,"D",77,100,"F",3
40,"D",34,100,"F",3
40,"D",33,0,"F",3
40,"D",56,0,"F",3
40,"D",56,0,"F",3
40,"D",34,100,"F",3
40,"D",54,100,"F",3
40,"D",99,100,"F",3
40,"D",50,0,"B",3
40,"D",67,100,"B",3
40,"D",99,100,"B",3
40,"D",76,0,"B",3
40,"D",88,0,"B",3
40,"D",56,0,"B",3
40,"D",77,0,"B",3
40,"D",66,0,"B",3
40,"D",55,100,"B",3
40,"D",56,0,"B",3
40,"D",56,100,"B",3
40,"D",45,0,"B",3
40,"D",99,0,"B",3
40,"D",67,0,"B",3
40,"D",23,0,"B",3
40,"D",78,0,"B",3
40,"D",89,0,"B",3
40,"D",67,0,"B",3
40,"D",34,0,"B",3
40,"D",45,0,"B",3
40,"D",45,0,"S",3
40,"D",45,0,"S",3
40,"D",67,0,"S",3
40,"D",67,0,"S",3
40,"D",78,0,"S",3
40,"D",34,100,"S",3
40,"D",87,0,"S",3
40,"D",45,100,"S",3
40,"D",100,0,"S",3
40,"D",77,100,"S",3
40,"D",100,100,"S",3
40,"D",46,100,"S",3
40,"D",76,0,"S",3
40,"D",56,0,"S",3
40,"D",99,0,"S",3
40,"D",76,0,"S",3
40,"D",34,100,"S",3
40,"D",67,0,"S",3
40,"D",45,0,"S",3
40,"D",56,100,"S",3
40,"D",43,0,"U",3
40,"D",12,0,"U",3
40,"D",34,0,"U",3
40,"D",34,0,"U",3
40,"D",23,0,"U",3
40,"D",67,0,"U",3
40,"D",12,0,"U",3
40,"D",23,0,"U",3
40,"D",34,0,"U",3
40,"D",45,0,"U",3
40,"D",33,0,"U",3
40,"D",73,0,"U",3
40,"D",45,0,"U",3
40,"D",34,0,"U",3
40,"D",34,0,"U",3
40,"D",34,0,"U",3
40,"D",56,0,"U",3
40,"D",45,0,"U",3
40,"D",45,0,"U",3
40,"D",11,0,"U",3
44,"D",43,0,"F",3
44,"D",67,100,"F",3
44,"D",78,100,"F",3
44,"D",78,100,"F",3
44,"D",34,100,"F",3
44,"D",23,0,"F",3
44,"D",3,100,"F",3
44,"D",78,100,"F",3
44,"D",98,100,"F",3
44,"D",23,0,"F",3
44,"D",4,100,"F",3
44,"D",34,100,"F",3
44,"D",67,100,"F",3
44,"D",23,100,"F",3
44,"D",53,100,"F",3
44,"D",23,100,"F",3
44,"D",45,100,"F",3
44,"D",34,100,"F",3
44,"D",45,100,"F",3
44,"D",89,100,"F",3
44,"D",1,0,"B",3
44,"D",24,0,"B",3
44,"D",67,0,"B",3
44,"D",67,0,"B",3
44,"D",34,100,"B",3
44,"D",56,0,"B",3
44,"D",42,0,"B",3
44,"D",21,0,"B",3
44,"D",53,0,"B",3
44,"D",56,0,"B",3
44,"D",56,0,"B",3
44,"D",34,0,"B",3
44,"D",35,100,"B",3
44,"D",21,0,"B",3
44,"D",56,0,"B",3
44,"D",67,100,"B",3
44,"D",78,100,"B",3
44,"D",54,0,"B",3
44,"D",89,0,"B",3
44,"D",65,100,"B",3
44,"D",89,100,"S",3
44,"D",45,0,"S",3
44,"D",46,0,"S",3
44,"D",56,0,"S",3
44,"D",76,100,"S",3
44,"D",34,0,"S",3
44,"D",98,100,"S",3
44,"D",87,100,"S",3
44,"D",89,0,"S",3
44,"D",78,0,"S",3
44,"D",78,100,"S",3
44,"D",26,100,"S",3
44,"D",45,100,"S",3
44,"D",34,0,"S",3
44,"D",43,100,"S",3
44,"D",64,100,"S",3
44,"D",34,100,"S",3
44,"D",56,0,"S",3
44,"D",32,0,"S",3
44,"D",78,0,"S",3
44,"D",34,0,"U",3
44,"D",32,0,"U",3
44,"D",42,0,"U",3
44,"D",21,0,"U",3
44,"D",67,0,"U",3
44,"D",45,0,"U",3
44,"D",23,0,"U",3
44,"D",43,0,"U",3
44,"D",0,0,"U",3
44,"D",34,0,"U",3
44,"D",67,0,"U",3
44,"D",56,0,"U",3
44,"D",56,0,"U",3
44,"D",32,100,"U",3
44,"D",23,0,"U",3
44,"D",3,0,"U",3
44,"D",2,0,"U",3
44,"D",47,0,"U",3
44,"D",0,0,"U",3
44,"D",45,0,"U",3
48,"D",60,0,"F",3
48,"D",20,0,"F",3
48,"D",20,0,"F",3
48,"D",20,0,"F",3
48,"D",30,0,"F",3
48,"D",45,0,"F",3
48,"D",0,0,"F",3
48,"D",50,100,"F",3
48,"D",50,100,"F",3
